Date,Country,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,New Recovered
3/28/20,Saint Kitts and Nevis,2,0,0,2,0,0,0
3/28/20,Saint Lucia,3,0,1,2,0,0,0
3/28/20,Saint Vincent and the Grenadines,1,0,1,0,0,0,1
3/28/20,San Marino,224,22,6,196,1,1,2
3/28/20,Sao Tome and Principe,0,0,0,0,0,0,0
3/28/20,Saudi Arabia,1203,4,37,1162,99,1,2
3/28/20,Senegal,130,0,18,112,11,0,7
3/28/20,Serbia,659,10,0,649,202,9,0
3/28/20,Seychelles,8,0,0,8,1,0,0
3/28/20,Sierra Leone,0,0,0,0,0,0,0
3/28/20,Singapore,802,2,198,602,70,0,15
3/28/20,Slovakia,292,0,2,290,23,0,0
3/28/20,Slovenia,684,9,10,665,52,0,0
3/28/20,Somalia,3,0,0,3,0,0,0
3/28/20,South Africa,1187,1,31,1155,17,0,0
3/28/20,South Sudan,0,0,0,0,0,0,0
3/28/20,Spain,73235,5982,12285,54968,7516,844,2928
3/28/20,Sri Lanka,113,1,9,103,7,1,2
3/28/20,Sudan,5,1,0,4,2,0,0
3/28/20,Suriname,8,0,0,8,0,0,0
3/28/20,Sweden,3447,105,16,3326,378,0,0
3/28/20,Switzerland,14076,264,1530,12282,1148,33,0
3/28/20,Syria,5,0,0,5,0,0,0
3/28/20,Taiwan*,283,2,30,251,16,0,1
3/28/20,Tajikistan,0,0,0,0,0,0,0
3/28/20,Tanzania,14,0,1,13,1,0,0
3/28/20,Thailand,1245,6,97,1142,109,1,0
3/28/20,Timor-Leste,1,0,0,1,0,0,0
3/28/20,Togo,25,1,1,23,0,0,0
3/28/20,Trinidad and Tobago,74,3,1,70,8,1,0
3/28/20,Tunisia,278,8,2,268,51,2,0
3/28/20,Turkey,7402,108,70,7224,1704,16,28
3/28/20,US,121786,2744,1072,117970,19824,475,203
3/28/20,Uganda,30,0,0,30,7,0,0
3/28/20,Ukraine,356,9,5,342,46,4,0
3/28/20,United Arab Emirates,468,2,52,414,63,0,0
3/28/20,United Kingdom,17312,1457,151,15704,2567,294,0
3/28/20,Uruguay,303,1,0,302,29,1,0
3/28/20,Uzbekistan,104,2,5,97,16,1,0
3/28/20,Venezuela,119,2,39,78,12,1,8
3/28/20,Vietnam,174,0,21,153,11,0,1
3/28/20,West Bank and Gaza,98,1,18,79,7,0,1
3/28/20,Western Sahara,0,0,0,0,0,0,0
3/28/20,Yemen,0,0,0,0,0,0,0
3/28/20,Zambia,28,0,0,28,6,0,0
3/28/20,Zimbabwe,7,1,0,6,2,0,0
3/29/20,Afghanistan,120,4,2,114,10,0,0
3/29/20,Albania,212,10,33,169,15,0,2
3/29/20,Algeria,511,31,31,449,57,2,0
3/29/20,Andorra,334,6,1,327,26,3,0
3/29/20,Angola,7,2,0,5,2,2,0
3/29/20,Antigua and Barbuda,7,0,0,7,0,0,0
3/29/20,Argentina,745,19,72,654,55,1,0
3/29/20,Armenia,424,3,30,391,17,2,0
3/29/20,Australia,3984,16,244,3724,344,2,0
3/29/20,Austria,8788,86,479,8223,517,18,254
3/29/20,Azerbaijan,209,4,15,190,27,0,0
3/29/20,Bahamas,11,0,1,10,1,0,0
3/29/20,Bahrain,499,4,272,223,23,0,7
3/29/20,Bangladesh,48,5,15,28,0,0,0
3/29/20,Barbados,33,0,0,33,7,0,0
3/29/20,Belarus,94,0,32,62,0,0,0
3/29/20,Belgium,10836,431,1359,9046,1702,78,296
3/29/20,Belize,2,0,0,2,0,0,0
3/29/20,Benin,6,0,0,6,0,0,0
3/29/20,Bhutan,4,0,0,4,1,0,0
3/29/20,Bolivia,81,1,0,80,7,1,0
3/29/20,Bosnia and Herzegovina,323,6,8,309,65,1,3
3/29/20,Botswana,0,0,0,0,0,0,0
3/29/20,Brazil,4256,136,6,4114,352,25,0
3/29/20,Brunei,126,1,34,91,6,0,9
3/29/20,Bulgaria,346,8,14,324,15,1,3
3/29/20,Burkina Faso,222,12,23,187,15,1,2
3/29/20,Burma,10,0,0,10,2,0,0
3/29/20,Burundi,0,0,0,0,0,0,0
3/29/20,Cabo Verde,6,1,0,5,1,0,0
3/29/20,Cambodia,103,0,21,82,4,0,8
3/29/20,Cameroon,139,6,5,128,48,4,3
3/29/20,Canada,6280,64,466,5750,704,3,0
3/29/20,Central African Republic,3,0,0,3,0,0,0
3/29/20,Chad,3,0,0,3,0,0,0
3/29/20,Chile,2139,7,75,2057,230,1,14
3/29/20,China,82122,3304,75582,3236,123,5,482
3/29/20,Colombia,702,10,10,682,94,4,0
3/29/20,Comoros,0,0,0,0,0,0,0
3/29/20,Congo (Brazzaville),19,0,0,19,15,0,0
3/29/20,Congo (Kinshasa),65,6,2,57,0,0,0
3/29/20,Costa Rica,314,2,3,309,19,0,0
3/29/20,Cote d'Ivoire,165,1,4,160,64,1,1
3/29/20,Croatia,713,6,52,655,56,1,7
3/29/20,Cuba,139,3,4,132,20,0,0
3/29/20,Cyprus,214,5,15,194,35,0,0
3/29/20,Czechia,2817,16,11,2790,186,5,0
3/29/20,Denmark,2564,72,73,2419,198,7,16
3/29/20,Diamond Princess,712,10,603,99,0,0,6
3/29/20,Djibouti,18,0,0,18,4,0,0
3/29/20,Dominica,11,0,0,11,0,0,0
3/29/20,Dominican Republic,859,39,3,817,140,11,0
3/29/20,Ecuador,1924,58,3,1863,101,10,0
3/29/20,Egypt,609,40,132,437,33,4,11
3/29/20,El Salvador,24,0,0,24,5,0,0
3/29/20,Equatorial Guinea,12,0,0,12,0,0,0
3/29/20,Eritrea,12,0,0,12,6,0,0
3/29/20,Estonia,679,3,20,656,34,2,0
3/29/20,Eswatini,9,0,0,9,0,0,0
3/29/20,Ethiopia,21,0,1,20,5,0,0
3/29/20,Fiji,5,0,0,5,0,0,0
3/29/20,Finland,1240,11,10,1219,73,2,0
3/29/20,France,40708,2611,7226,30871,2603,294,1502
3/29/20,Gabon,7,1,0,6,0,0,0
3/29/20,Gambia,4,1,0,3,1,0,0
3/29/20,Georgia,91,0,18,73,1,0,4
3/29/20,Germany,62095,533,9211,52351,4400,100,730
3/29/20,Ghana,152,5,2,145,11,0,0
3/29/20,Greece,1156,38,52,1066,95,6,0
3/29/20,Grenada,9,0,0,9,2,0,0
3/29/20,Guatemala,34,1,10,23,0,0,0
3/29/20,Guinea,16,0,0,16,8,0,0
3/29/20,Guinea-Bissau,2,0,0,2,0,0,0
3/29/20,Guyana,8,1,0,7,0,0,0
3/29/20,Haiti,15,0,1,14,7,0,1
3/29/20,Holy See,6,0,0,6,0,0,0
3/29/20,Honduras,110,3,3,104,15,2,0
3/29/20,Hungary,408,13,34,361,65,2,0
3/29/20,Iceland,1020,2,135,883,57,0,21
3/29/20,India,1024,27,95,902,37,3,11
3/29/20,Indonesia,1285,114,64,1107,130,12,5
3/29/20,Iran,38309,2640,12391,23278,2901,123,712
3/29/20,Iraq,547,42,143,362,41,0,12
3/29/20,Ireland,2615,46,5,2564,200,10,0
3/29/20,Israel,4247,15,132,4100,628,3,43
3/29/20,Italy,97689,10779,13030,73880,5217,756,646
3/29/20,Jamaica,32,1,2,29,2,0,0
3/29/20,Japan,1866,54,424,1388,173,2,20
3/29/20,Jordan,259,3,18,238,13,2,0
3/29/20,Kazakhstan,284,1,20,263,56,0,4
3/29/20,Kenya,42,1,1,40,4,0,0
3/29/20,"Korea, South",9583,152,5033,4398,105,8,222
3/29/20,Kosovo,94,1,1,92,3,0,0
3/29/20,Kuwait,255,0,67,188,20,0,3
3/29/20,Kyrgyzstan,84,0,0,84,26,0,0
3/29/20,Laos,8,0,0,8,0,0,0
3/29/20,Latvia,347,0,1,346,42,0,0
3/29/20,Lebanon,438,10,30,398,26,2,0
3/29/20,Lesotho,0,0,0,0,0,0,0
3/29/20,Liberia,3,0,0,3,0,0,0
3/29/20,Libya,8,0,0,8,5,0,0
3/29/20,Liechtenstein,56,0,0,56,0,0,0
3/29/20,Lithuania,460,7,1,452,66,0,0
3/29/20,Luxembourg,1950,21,40,1889,119,3,0
3/29/20,MS Zaandam,2,0,0,2,0,0,0
3/29/20,Madagascar,39,0,0,39,13,0,0
3/29/20,Malawi,0,0,0,0,0,0,0
3/29/20,Malaysia,2470,35,388,2047,150,8,68
3/29/20,Maldives,17,0,13,4,1,0,4
3/29/20,Mali,18,1,0,17,0,1,0
3/29/20,Malta,151,0,2,149,2,0,0
3/29/20,Mauritania,5,0,2,3,0,0,2
3/29/20,Mauritius,107,3,0,104,5,1,0
3/29/20,Mexico,993,20,4,969,145,4,0
3/29/20,Moldova,263,2,2,259,32,0,0
3/29/20,Monaco,46,1,1,44,4,1,0
3/29/20,Mongolia,12,0,0,12,0,0,0
3/29/20,Montenegro,85,1,0,84,1,0,0
3/29/20,Morocco,479,26,13,440,77,1,2
3/29/20,Mozambique,8,0,0,8,0,0,0
3/29/20,Namibia,11,0,2,9,3,0,0
3/29/20,Nepal,5,0,1,4,0,0,0
3/29/20,Netherlands,10930,772,3,10155,1111,132,0
3/29/20,New Zealand,514,1,56,457,63,1,6
3/29/20,Nicaragua,4,1,0,3,0,0,0
3/29/20,Niger,18,1,0,17,8,0,0
3/29/20,Nigeria,111,1,3,107,22,0,0
3/29/20,North Macedonia,259,6,3,250,18,2,0
3/29/20,Norway,4284,25,7,4252,269,2,0
3/29/20,Oman,167,0,23,144,15,0,0
3/29/20,Pakistan,1597,14,29,1554,102,2,0
3/29/20,Panama,901,17,4,880,115,3,2
3/29/20,Papua New Guinea,1,0,0,1,0,0,0
3/29/20,Paraguay,59,3,1,55,3,0,0
3/29/20,Peru,852,18,16,818,181,2,0
3/29/20,Philippines,1418,71,42,1305,343,3,7
3/29/20,Poland,1862,22,7,1833,224,4,0
3/29/20,Portugal,5962,119,43,5800,792,19,0
3/29/20,Qatar,634,1,48,585,44,0,3
3/29/20,Romania,1815,43,206,1566,363,6,67
3/29/20,Russia,1534,8,64,1462,270,4,15
3/29/20,Rwanda,70,0,0,70,10,0,0
3/29/20,Saint Kitts and Nevis,2,0,0,2,0,0,0
3/29/20,Saint Lucia,9,0,1,8,6,0,0
3/29/20,Saint Vincent and the Grenadines,1,0,1,0,0,0,0
3/29/20,San Marino,224,22,6,196,0,0,0
3/29/20,Sao Tome and Principe,0,0,0,0,0,0,0
3/29/20,Saudi Arabia,1299,8,66,1225,96,4,29
3/29/20,Senegal,142,0,27,115,12,0,9
3/29/20,Serbia,741,13,0,728,82,3,0
3/29/20,Seychelles,8,0,0,8,0,0,0
3/29/20,Sierra Leone,0,0,0,0,0,0,0
3/29/20,Singapore,844,3,212,629,42,1,14
3/29/20,Slovakia,314,0,2,312,22,0,0
3/29/20,Slovenia,730,11,10,709,46,2,0
3/29/20,Somalia,3,0,0,3,0,0,0
3/29/20,South Africa,1280,2,31,1247,93,1,0
3/29/20,South Sudan,0,0,0,0,0,0,0
3/29/20,Spain,80110,6803,14709,58598,6875,821,2424
3/29/20,Sri Lanka,117,1,11,105,4,0,2
3/29/20,Sudan,6,1,0,5,1,0,0
3/29/20,Suriname,8,0,0,8,0,0,0
3/29/20,Sweden,3700,110,16,3574,253,5,0
3/29/20,Switzerland,14829,300,1595,12934,753,36,65
3/29/20,Syria,9,1,0,8,4,1,0
3/29/20,Taiwan*,298,2,30,266,15,0,0
3/29/20,Tajikistan,0,0,0,0,0,0,0
3/29/20,Tanzania,14,0,1,13,0,0,0
3/29/20,Thailand,1388,7,97,1284,143,1,0
3/29/20,Timor-Leste,1,0,0,1,0,0,0
3/29/20,Togo,25,1,1,23,0,0,0
3/29/20,Trinidad and Tobago,78,3,1,74,4,0,0
3/29/20,Tunisia,312,8,2,302,34,0,0
3/29/20,Turkey,9217,131,105,8981,1815,23,35
3/29/20,US,140910,3420,2665,134825,19124,676,1593
3/29/20,Uganda,33,0,0,33,3,0,0
3/29/20,Ukraine,475,10,6,459,119,1,1
3/29/20,United Arab Emirates,570,3,58,509,102,1,6
3/29/20,United Kingdom,19780,1672,151,17957,2468,215,0
3/29/20,Uruguay,309,1,0,308,6,0,0
3/29/20,Uzbekistan,144,2,7,135,40,0,2
3/29/20,Venezuela,119,2,39,78,0,0,0
3/29/20,Vietnam,188,0,25,163,14,0,4
3/29/20,West Bank and Gaza,109,1,18,90,11,0,0
3/29/20,Western Sahara,0,0,0,0,0,0,0
3/29/20,Yemen,0,0,0,0,0,0,0
3/29/20,Zambia,29,0,0,29,1,0,0
3/29/20,Zimbabwe,7,1,0,6,0,0,0
3/3/20,Afghanistan,1,0,0,1,0,-4,-2
3/3/20,Albania,0,0,0,0,0,-10,-33
3/3/20,Algeria,5,0,0,5,0,-31,-31
3/3/20,Andorra,1,0,0,1,0,-6,-1
3/3/20,Angola,0,0,0,0,0,-2,0
3/3/20,Antigua and Barbuda,0,0,0,0,0,0,0
3/3/20,Argentina,1,0,0,1,0,-19,-72
3/3/20,Armenia,1,0,0,1,0,-3,-30
3/3/20,Australia,39,1,11,27,0,-15,-233
3/3/20,Austria,21,0,0,21,0,-86,-479
3/3/20,Azerbaijan,3,0,0,3,0,-4,-15
3/3/20,Bahamas,0,0,0,0,0,0,-1
3/3/20,Bahrain,49,0,0,49,0,-4,-272
3/3/20,Bangladesh,0,0,0,0,0,-5,-15
3/3/20,Barbados,0,0,0,0,0,0,0
3/3/20,Belarus,1,0,0,1,0,0,-32
3/3/20,Belgium,13,0,1,12,0,-431,-1358
3/3/20,Belize,0,0,0,0,0,0,0
3/3/20,Benin,0,0,0,0,0,0,0
3/3/20,Bhutan,0,0,0,0,0,0,0
3/3/20,Bolivia,0,0,0,0,0,-1,0
3/3/20,Bosnia and Herzegovina,0,0,0,0,0,-6,-8
3/3/20,Botswana,0,0,0,0,0,0,0
3/3/20,Brazil,2,0,0,2,0,-136,-6
3/3/20,Brunei,0,0,0,0,0,-1,-34
3/3/20,Bulgaria,0,0,0,0,0,-8,-14
3/3/20,Burkina Faso,0,0,0,0,0,-12,-23
3/3/20,Burma,0,0,0,0,0,0,0
3/3/20,Burundi,0,0,0,0,0,0,0
3/3/20,Cabo Verde,0,0,0,0,0,-1,0
3/3/20,Cambodia,1,0,1,0,0,0,-20
3/3/20,Cameroon,0,0,0,0,0,-6,-5
3/3/20,Canada,30,0,6,24,0,-64,-460
3/3/20,Central African Republic,0,0,0,0,0,0,0
3/3/20,Chad,0,0,0,0,0,0,0
3/3/20,Chile,1,0,0,1,0,-7,-75
3/3/20,China,80261,2947,47450,29864,0,-357,-28132
3/3/20,Colombia,0,0,0,0,0,-10,-10
3/3/20,Comoros,0,0,0,0,0,0,0
3/3/20,Congo (Brazzaville),0,0,0,0,0,0,0
3/3/20,Congo (Kinshasa),0,0,0,0,0,-6,-2
3/3/20,Costa Rica,0,0,0,0,0,-2,-3
3/3/20,Cote d'Ivoire,0,0,0,0,0,-1,-4
3/3/20,Croatia,9,0,0,9,0,-6,-52
3/3/20,Cuba,0,0,0,0,0,-3,-4
3/3/20,Cyprus,0,0,0,0,0,-5,-15
3/3/20,Czechia,5,0,0,5,0,-16,-11
3/3/20,Denmark,6,0,0,6,0,-72,-73
3/3/20,Diamond Princess,706,6,10,690,0,-4,-593
3/3/20,Djibouti,0,0,0,0,0,0,0
3/3/20,Dominica,0,0,0,0,0,0,0
3/3/20,Dominican Republic,1,0,0,1,0,-39,-3
3/3/20,Ecuador,7,0,0,7,0,-58,-3
3/3/20,Egypt,2,0,1,1,0,-40,-131
3/3/20,El Salvador,0,0,0,0,0,0,0
3/3/20,Equatorial Guinea,0,0,0,0,0,0,0
3/3/20,Eritrea,0,0,0,0,0,0,0
3/3/20,Estonia,2,0,0,2,0,-3,-20
3/3/20,Eswatini,0,0,0,0,0,0,0
3/3/20,Ethiopia,0,0,0,0,0,0,-1
3/3/20,Fiji,0,0,0,0,0,0,0
3/3/20,Finland,6,0,1,5,0,-11,-9
3/3/20,France,204,4,12,188,0,-2607,-7214
3/3/20,Gabon,0,0,0,0,0,-1,0
3/3/20,Gambia,0,0,0,0,0,-1,0
3/3/20,Georgia,3,0,0,3,0,0,-18
3/3/20,Germany,196,0,16,180,0,-533,-9195
3/3/20,Ghana,0,0,0,0,0,-5,-2
3/3/20,Greece,7,0,0,7,0,-38,-52
3/3/20,Grenada,0,0,0,0,0,0,0
3/3/20,Guatemala,0,0,0,0,0,-1,-10
3/3/20,Guinea,0,0,0,0,0,0,0
3/3/20,Guinea-Bissau,0,0,0,0,0,0,0
3/3/20,Guyana,0,0,0,0,0,-1,0
3/3/20,Haiti,0,0,0,0,0,0,-1
3/3/20,Holy See,0,0,0,0,0,0,0
3/3/20,Honduras,0,0,0,0,0,-3,-3
3/3/20,Hungary,0,0,0,0,0,-13,-34
3/3/20,Iceland,11,0,0,11,0,-2,-135
3/3/20,India,5,0,3,2,0,-27,-92
3/3/20,Indonesia,2,0,0,2,0,-114,-64
3/3/20,Iran,2336,77,291,1968,0,-2563,-12100
3/3/20,Iraq,32,0,0,32,0,-42,-143
3/3/20,Ireland,2,0,0,2,0,-46,-5
3/3/20,Israel,12,0,1,11,0,-15,-131
3/3/20,Italy,2502,79,160,2263,0,-10700,-12870
3/3/20,Jamaica,0,0,0,0,0,-1,-2
3/3/20,Japan,293,6,43,244,0,-48,-381
3/3/20,Jordan,1,0,0,1,0,-3,-18
3/3/20,Kazakhstan,0,0,0,0,0,-1,-20
3/3/20,Kenya,0,0,0,0,0,-1,-1
3/3/20,"Korea, South",5186,28,30,5128,0,-124,-5003
3/3/20,Kosovo,0,0,0,0,0,-1,-1
3/3/20,Kuwait,56,0,0,56,0,0,-67
3/3/20,Kyrgyzstan,0,0,0,0,0,0,0
3/3/20,Laos,0,0,0,0,0,0,0
3/3/20,Latvia,1,0,0,1,0,0,-1
3/3/20,Lebanon,13,0,0,13,0,-10,-30
3/3/20,Lesotho,0,0,0,0,0,0,0
3/3/20,Liberia,0,0,0,0,0,0,0
3/3/20,Libya,0,0,0,0,0,0,0
3/3/20,Liechtenstein,0,0,0,0,0,0,0
3/3/20,Lithuania,1,0,0,1,0,-7,-1
3/3/20,Luxembourg,1,0,0,1,0,-21,-40
3/3/20,MS Zaandam,0,0,0,0,0,0,0
3/3/20,Madagascar,0,0,0,0,0,0,0
3/3/20,Malawi,0,0,0,0,0,0,0
3/3/20,Malaysia,36,0,22,14,0,-35,-366
3/3/20,Maldives,0,0,0,0,0,0,-13
3/3/20,Mali,0,0,0,0,0,-1,0
3/3/20,Malta,0,0,0,0,0,0,-2
3/3/20,Mauritania,0,0,0,0,0,0,-2
3/3/20,Mauritius,0,0,0,0,0,-3,0
3/3/20,Mexico,5,0,1,4,0,-20,-3
3/3/20,Moldova,0,0,0,0,0,-2,-2
3/3/20,Monaco,1,0,0,1,0,-1,-1
3/3/20,Mongolia,0,0,0,0,0,0,0
3/3/20,Montenegro,0,0,0,0,0,-1,0
3/3/20,Morocco,1,0,0,1,0,-26,-13
3/3/20,Mozambique,0,0,0,0,0,0,0
3/3/20,Namibia,0,0,0,0,0,0,-2
3/3/20,Nepal,1,0,1,0,0,0,0
3/3/20,Netherlands,24,0,0,24,0,-772,-3
3/3/20,New Zealand,1,0,0,1,0,-1,-56
3/3/20,Nicaragua,0,0,0,0,0,-1,0
3/3/20,Niger,0,0,0,0,0,-1,0
3/3/20,Nigeria,1,0,0,1,0,-1,-3
3/3/20,North Macedonia,1,0,0,1,0,-6,-3
3/3/20,Norway,32,0,0,32,0,-25,-7
3/3/20,Oman,12,0,2,10,0,0,-21
3/3/20,Pakistan,5,0,0,5,0,-14,-29
3/3/20,Panama,0,0,0,0,0,-17,-4
3/3/20,Papua New Guinea,0,0,0,0,0,0,0
3/3/20,Paraguay,0,0,0,0,0,-3,-1
3/3/20,Peru,0,0,0,0,0,-18,-16
3/3/20,Philippines,3,1,1,1,0,-70,-41
3/3/20,Poland,0,0,0,0,0,-22,-7
3/3/20,Portugal,2,0,0,2,0,-119,-43
3/3/20,Qatar,7,0,0,7,0,-1,-48
3/3/20,Romania,3,0,0,3,0,-43,-206
3/3/20,Russia,3,0,2,1,0,-8,-62
3/3/20,Rwanda,0,0,0,0,0,0,0
3/3/20,Saint Kitts and Nevis,0,0,0,0,0,0,0
3/3/20,Saint Lucia,0,0,0,0,0,0,-1
3/3/20,Saint Vincent and the Grenadines,0,0,0,0,0,0,-1
3/3/20,San Marino,10,1,0,9,0,-21,-6
3/3/20,Sao Tome and Principe,0,0,0,0,0,0,0
3/3/20,Saudi Arabia,1,0,0,1,0,-8,-66
3/3/20,Senegal,2,0,0,2,0,0,-27
3/3/20,Serbia,0,0,0,0,0,-13,0
3/3/20,Seychelles,0,0,0,0,0,0,0
3/3/20,Sierra Leone,0,0,0,0,0,0,0
3/3/20,Singapore,110,0,78,32,0,-3,-134
3/3/20,Slovakia,0,0,0,0,0,0,-2
3/3/20,Slovenia,0,0,0,0,0,-11,-10
3/3/20,Somalia,0,0,0,0,0,0,0
3/3/20,South Africa,0,0,0,0,0,-2,-31
3/3/20,South Sudan,0,0,0,0,0,0,0
3/3/20,Spain,165,1,2,162,0,-6802,-14707
3/3/20,Sri Lanka,1,0,1,0,0,-1,-10
3/3/20,Sudan,0,0,0,0,0,-1,0
3/3/20,Suriname,0,0,0,0,0,0,0
3/3/20,Sweden,21,0,0,21,0,-110,-16
3/3/20,Switzerland,56,0,2,54,0,-300,-1593
3/3/20,Syria,0,0,0,0,0,-1,0
3/3/20,Taiwan*,42,1,12,29,0,-1,-18
3/3/20,Tajikistan,0,0,0,0,0,0,0
3/3/20,Tanzania,0,0,0,0,0,0,-1
3/3/20,Thailand,43,1,31,11,0,-6,-66
3/3/20,Timor-Leste,0,0,0,0,0,0,0
3/3/20,Togo,0,0,0,0,0,-1,-1
3/3/20,Trinidad and Tobago,0,0,0,0,0,-3,-1
3/3/20,Tunisia,0,0,0,0,0,-8,-2
3/3/20,Turkey,0,0,0,0,0,-131,-105
3/3/20,US,118,7,7,104,0,-3413,-2658
3/3/20,Uganda,0,0,0,0,0,0,0
3/3/20,Ukraine,1,0,0,1,0,-10,-6
3/3/20,United Arab Emirates,27,0,5,22,0,-3,-53
3/3/20,United Kingdom,51,0,8,43,0,-1672,-143
3/3/20,Uruguay,0,0,0,0,0,-1,0
3/3/20,Uzbekistan,0,0,0,0,0,-2,-7
3/3/20,Venezuela,0,0,0,0,0,-2,-39
3/3/20,Vietnam,16,0,16,0,0,0,-9
3/3/20,West Bank and Gaza,0,0,0,0,0,-1,-18
3/3/20,Western Sahara,0,0,0,0,0,0,0
3/3/20,Yemen,0,0,0,0,0,0,0
3/3/20,Zambia,0,0,0,0,0,0,0
3/3/20,Zimbabwe,0,0,0,0,0,-1,0
3/30/20,Afghanistan,170,4,2,164,169,4,2
3/30/20,Albania,223,11,44,168,223,11,44
3/30/20,Algeria,584,35,37,512,579,35,37
3/30/20,Andorra,370,8,10,352,369,8,10
3/30/20,Angola,7,2,0,5,7,2,0
3/30/20,Antigua and Barbuda,7,0,0,7,7,0,0
3/30/20,Argentina,820,23,228,569,819,23,228
3/30/20,Armenia,482,3,30,449,481,3,30
3/30/20,Australia,4361,17,257,4087,4322,16,246
3/30/20,Austria,9618,108,636,8874,9597,108,636
3/30/20,Azerbaijan,273,4,26,243,270,4,26
3/30/20,Bahamas,14,0,1,13,14,0,1
3/30/20,Bahrain,515,4,279,232,466,4,279
3/30/20,Bangladesh,49,5,19,25,49,5,19
3/30/20,Barbados,33,0,0,33,33,0,0
3/30/20,Belarus,152,0,32,120,151,0,32
3/30/20,Belgium,11899,513,1527,9859,11886,513,1526
3/30/20,Belize,3,0,0,3,3,0,0
3/30/20,Benin,6,0,0,6,6,0,0
3/30/20,Bhutan,4,0,0,4,4,0,0
3/30/20,Bolivia,97,4,0,93,97,4,0
3/30/20,Bosnia and Herzegovina,368,10,17,341,368,10,17
3/30/20,Botswana,3,0,0,3,3,0,0
3/30/20,Brazil,4579,159,120,4300,4577,159,120
3/30/20,Brunei,127,1,38,88,127,1,38
3/30/20,Bulgaria,359,8,17,334,359,8,17
3/30/20,Burkina Faso,246,12,31,203,246,12,31
3/30/20,Burma,14,0,0,14,14,0,0
3/30/20,Burundi,0,0,0,0,0,0,0
3/30/20,Cabo Verde,6,1,0,5,6,1,0
3/30/20,Cambodia,107,0,21,86,106,0,20
3/30/20,Cameroon,139,6,5,128,139,6,5
3/30/20,Canada,7398,80,466,6852,7368,80,460
3/30/20,Central African Republic,3,0,0,3,3,0,0
3/30/20,Chad,5,0,0,5,5,0,0
3/30/20,Chile,2449,8,156,2285,2448,8,156
3/30/20,China,82198,3308,75923,2967,1937,361,28473
3/30/20,Colombia,798,12,15,771,798,12,15
3/30/20,Comoros,0,0,0,0,0,0,0
3/30/20,Congo (Brazzaville),19,0,0,19,19,0,0
3/30/20,Congo (Kinshasa),81,8,2,71,81,8,2
3/30/20,Costa Rica,330,2,4,324,330,2,4
3/30/20,Cote d'Ivoire,168,1,6,161,168,1,6
3/30/20,Croatia,790,6,67,717,781,6,67
3/30/20,Cuba,170,4,4,162,170,4,4
3/30/20,Cyprus,230,7,22,201,230,7,22
3/30/20,Czechia,3001,23,25,2953,2996,23,25
3/30/20,Denmark,2755,77,73,2605,2749,77,73
3/30/20,Diamond Princess,712,10,603,99,6,4,593
3/30/20,Djibouti,18,0,0,18,18,0,0
3/30/20,Dominica,11,0,0,11,11,0,0
3/30/20,Dominican Republic,901,42,4,855,900,42,4
3/30/20,Ecuador,1962,60,3,1899,1955,60,3
3/30/20,Egypt,656,41,150,465,654,41,149
3/30/20,El Salvador,30,0,0,30,30,0,0
3/30/20,Equatorial Guinea,12,0,0,12,12,0,0
3/30/20,Eritrea,12,0,0,12,12,0,0
3/30/20,Estonia,715,3,20,692,713,3,20
3/30/20,Eswatini,9,0,0,9,9,0,0
3/30/20,Ethiopia,23,0,4,19,23,0,4
3/30/20,Fiji,5,0,0,5,5,0,0
3/30/20,Finland,1352,13,10,1329,1346,13,9
3/30/20,France,45170,3030,7964,34176,44966,3026,7952
3/30/20,Gabon,7,1,0,6,7,1,0
3/30/20,Gambia,4,1,0,3,4,1,0
3/30/20,Georgia,103,0,20,83,100,0,20
3/30/20,Germany,66885,645,13500,52740,66689,645,13484
3/30/20,Ghana,152,5,2,145,152,5,2
3/30/20,Greece,1212,43,52,1117,1205,43,52
3/30/20,Grenada,9,0,0,9,9,0,0
3/30/20,Guatemala,36,1,10,25,36,1,10
3/30/20,Guinea,22,0,0,22,22,0,0
3/30/20,Guinea-Bissau,8,0,0,8,8,0,0
3/30/20,Guyana,8,1,0,7,8,1,0
3/30/20,Haiti,15,0,1,14,15,0,1
3/30/20,Holy See,6,0,0,6,6,0,0
3/30/20,Honduras,139,7,3,129,139,7,3
3/30/20,Hungary,447,15,34,398,447,15,34
3/30/20,Iceland,1086,2,157,927,1075,2,157
3/30/20,India,1251,32,102,1117,1246,32,99
3/30/20,Indonesia,1414,122,75,1217,1412,122,75
3/30/20,Iran,41495,2757,13911,24827,39159,2680,13620
3/30/20,Iraq,630,46,152,432,598,46,152
3/30/20,Ireland,2910,54,5,2851,2908,54,5
3/30/20,Israel,4695,16,161,4518,4683,16,160
3/30/20,Italy,101739,11591,14620,75528,99237,11512,14460
3/30/20,Jamaica,36,1,2,33,36,1,2
3/30/20,Japan,1866,54,424,1388,1573,48,381
3/30/20,Jordan,268,5,26,237,267,5,26
3/30/20,Kazakhstan,302,1,21,280,302,1,21
3/30/20,Kenya,50,1,1,48,50,1,1
3/30/20,"Korea, South",9661,158,5228,4275,4475,130,5198
3/30/20,Kosovo,94,1,1,92,94,1,1
3/30/20,Kuwait,266,0,72,194,210,0,72
3/30/20,Kyrgyzstan,94,0,3,91,94,0,3
3/30/20,Laos,8,0,0,8,8,0,0
3/30/20,Latvia,376,0,1,375,375,0,1
